Unnamed: 0,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
0,0,1.6791231457990747,1.4913973266059182,,0.3610474934661032,0.978580361513066,-0.7111644212715653,1.532018306645547,,-1.152397931452831,-0.7957303657393812,-0.1320216408453801,0.6352098982042783,1.256517846341055,-0.9166764570729355,-0.5337734380587921,0.7290726830027427,-1.598067666144733,-0.6723496009936615,-1.5366198413650238,0.0081329123687887,-1.352970421883273,-1.780462779332781,1.0230939995192114,1.2875735186304924
1,0,2.080358148834239,1.8943715670255628,,1.886261212458589,0.978580361513066,-0.7111644212715653,1.4716080594590133,0.0,-1.3470951335030374,0.0495531864788385,-0.1320216408453801,0.6352098982042783,1.5732314042730364,-0.740752302019579,-0.5337734380587921,,0.6225566488328472,0.914107037788434,0.5040506141306441,-0.9150982058149448,,-0.8740180134372624,1.0230939995192114,1.3373391758428137
2,0,2.080358148834239,1.8943715670255628,-0.5271002318901759,1.886261212458589,0.978580361513066,-0.7111644212715653,1.4716080594590133,0.0,-1.3470951335030374,0.0495531864788385,-0.1320216408453801,0.6352098982042783,1.5732314042730364,-0.740752302019579,-0.5337734380587921,0.0561532265506022,0.6225566488328472,0.914107037788434,0.5040506141306441,-0.9150982058149448,-2.263699609058966,-0.8740180134372624,1.0230939995192114,1.3373391758428137
3,0,1.6791231457990747,1.8943715670255628,-0.5271002318901759,1.3778566394610936,0.978580361513066,1.2025024719774604,1.4716080594590133,,-1.3470951335030374,1.7401525364158583,-0.1320216408453801,0.6352098982042783,1.256517846341055,-0.740752302019579,-0.5337734380587921,0.7290726830027427,-0.7653547258750445,1.2314177314706196,0.8867055170065484,-0.2996264461875506,0.0131581009717891,-1.176163707375902,1.1661623978132605,1.3373391758428137
4,0,1.6791231457990747,1.8943715670255628,-0.5271002318901759,1.3778566394610936,0.978580361513066,1.2025024719774604,1.4716080594590133,0.0,-1.3470951335030374,1.7401525364158583,-0.1320216408453801,0.6352098982042783,1.256517846341055,-0.740752302019579,-0.5337734380587921,,-0.7653547258750445,1.2314177314706196,0.8867055170065484,-0.2996264461875506,0.0131581009717891,-1.176163707375902,1.1661623978132605,1.3373391758428137
5,0,1.2778881427639106,1.0884423010556434,-0.5761838232109475,1.886261212458589,0.978580361513066,-0.7111644212715653,1.4716080594590133,,-0.7630183812301254,0.8948528614473485,-0.1320216408453801,-0.409975441194734,-0.0104813786226104,-0.3888972808365303,-0.1526344120765995,0.2804140749063715,0.0673582143946439,0.5968931737350806,1.2693214965884974,0.0081329123687887,0.0131581009717891,-0.571864635419023,1.1661623978132605,1.3373391758428137
6,0,1.2778881427639106,1.0884423010556434,-0.5761838232109475,1.886261212458589,0.978580361513066,-0.7111644212715653,1.4716080594590133,0.0,-0.7630183812301254,0.8948528614473485,-0.1320216408453801,-0.409975441194734,-0.0104813786226104,-0.3888972808365303,-0.1526344120765995,,0.0673582143946439,0.5968931737350806,1.2693214965884974,0.0081329123687887,0.0131581009717891,-0.571864635419023,1.1661623978132605,1.3373391758428137
7,0,1.2778881427639106,1.0884423010556434,-0.4780166405694042,1.3778566394610936,0.978580361513066,-0.7111644212715653,1.532018306645547,0.0,-0.9577081563414782,-1.641030040707891,-1.2905901162753592,0.6352098982042783,0.9397559573304936,-0.9166764570729355,-0.5337734380587921,-0.8411639896421402,0.3449574316137456,-0.0377282136292905,1.141769862296529,0.0081329123687887,0.0131581009717891,-1.075448476063022,1.1661623978132605,1.3373391758428137
8,0,1.2778881427639106,1.0884423010556434,-0.4780166405694042,1.3778566394610936,0.978580361513066,-0.7111644212715653,1.532018306645547,0.0,-0.9577081563414782,-1.641030040707891,-1.2905901162753592,0.6352098982042783,0.9397559573304936,-0.9166764570729355,-0.5337734380587921,-0.8411639896421402,0.3449574316137456,-0.0377282136292905,1.141769862296529,0.0081329123687887,0.0131581009717891,-1.075448476063022,1.1661623978132605,1.3373391758428137
9,0,0.8766531397287465,0.6854680606359991,-0.5271002318901759,0.3610474934661032,2.8595367380268515,-0.7111644212715653,1.411243891789784,0.0,-0.5683211791799189,0.0495531864788385,-0.1320216408453801,-1.4550013077009485,-0.0104813786226104,-1.444462344385676,-1.2960369510559453,-1.0654248379979097,-1.042953943094146,-0.6723496009936615,0.5040506141306441,1.239076431623577,0.4685574366511583,-1.3776018540812611,1.0230939995192114,1.2875735186304924
10,0,0.8766531397287465,0.6854680606359991,,0.3610474934661032,2.8595367380268515,-0.7111644212715653,1.411243891789784,0.0,-0.5683211791799189,0.0495531864788385,-0.1320216408453801,-1.4550013077009485,-0.0104813786226104,-1.444462344385676,-1.2960369510559453,-1.0654248379979097,-1.042953943094146,-0.6723496009936615,0.5040506141306441,1.239076431623577,0.4685574366511583,-1.3776018540812611,1.0230939995192114,1.2875735186304924
